"Description","Quantity","InvoiceTime","CustomerID","VIEW"
"OTHER_ITEMS",48,14,14460,1
"OTHER_ITEMS",25,10,13325,1
"OTHER_ITEMS",24,10,14414,1
"OTHER_ITEMS",12,11,16729,1
"OTHER_ITEMS",1,11,14159,1
"DECORATION",48,16,13174,1
"OTHER_ITEMS",24,16,15398,1
"OTHER_ITEMS",6,16,13859,1
"OTHER_ITEMS",24,13,15786,1
"OTHER_ITEMS",25,12,17841,1
"OTHER_ITEMS",25,12,15594,1
"OTHER_ITEMS",1,14,16474,1
"OTHER_ITEMS",1,14,17841,1
"OTHER_ITEMS",12,14,13271,1
"OTHER_ITEMS",12,13,13268,1
"OTHER_ITEMS",12,14,17954,1
"OTHER_ITEMS",12,14,13089,1
"DECORATION",1,13,16764,1
"OTHER_ITEMS",3,14,12904,1
"OTHER_ITEMS",36,13,13309,1
"OTHER_ITEMS",24,10,12684,1
"OTHER_ITEMS",36,10,14422,1
"OTHER_ITEMS",12,16,17364,1
"OTHER_ITEMS",24,13,17863,1
"OTHER_ITEMS",36,14,14194,1
"OTHER_ITEMS",5,13,17379,1
"OTHER_ITEMS",24,12,17520,1
"GAMES",1,12,16470,1
"OTHER_ITEMS",12,15,16655,1
"OTHER_ITEMS",12,11,17730,1
"OTHER_ITEMS",25,13,17696,1
"OTHER_ITEMS",1,16,11111,1
"OTHER_ITEMS",8,12,17779,1
"OTHER_ITEMS",12,9,12540,1
"OTHER_ITEMS",240,10,12415,1
"OTHER_ITEMS",48,12,17774,1
"OTHER_ITEMS",25,14,12705,1
"OTHER_ITEMS",200,15,15061,1
"OTHER_ITEMS",24,13,16358,1
"OTHER_ITEMS",24,11,14911,1
"OTHER_ITEMS",25,11,17771,1
"OTHER_ITEMS",4,10,15443,1
"OTHER_ITEMS",8,15,16898,1
"OTHER_ITEMS",24,9,13426,1
"OTHER_ITEMS",12,14,17433,1
"OTHER_ITEMS",25,14,12480,1
"OTHER_ITEMS",1,11,11111,1
"OTHER_ITEMS",12,12,12713,1
"OTHER_ITEMS",24,10,18027,1
"OTHER_ITEMS",48,13,13340,1
"OTHER_ITEMS",48,9,15498,1
"OTHER_ITEMS",25,14,14830,1
"OTHER_ITEMS",12,13,16497,1
"OTHER_ITEMS",4,11,15529,1
"OTHER_ITEMS",24,17,15450,1
"OTHER_ITEMS",20,15,14916,1
"OTHER_ITEMS",3,14,15581,1
"OTHER_ITEMS",48,12,17426,1
"OTHER_ITEMS",4,15,11111,1
"OTHER_ITEMS",6,13,15484,1
"OTHER_ITEMS",48,15,12726,1
"OTHER_ITEMS",12,12,15804,1
"OTHER_ITEMS",36,14,17899,1
"OTHER_ITEMS",24,8,15410,1
"OTHER_ITEMS",24,15,16903,1
"OTHER_ITEMS",24,12,16494,1
"OTHER_ITEMS",96,16,17651,1
"OTHER_ITEMS",25,12,12428,1
"OTHER_ITEMS",24,14,17010,1
"OTHER_ITEMS",36,12,14067,1
"OTHER_ITEMS",25,11,12766,1
"OTHER_ITEMS",12,15,12626,1
"OTHER_ITEMS",12,10,18044,1
"OTHER_ITEMS",1,15,14796,1
"BAG",12,14,15358,1
"OTHER_ITEMS",36,14,17115,1
"OTHER_ITEMS",12,11,12472,1
"OTHER_ITEMS",12,15,15547,1
"OTHER_ITEMS",25,15,14291,1
"OTHER_ITEMS",12,16,17231,1
"OTHER_ITEMS",12,10,16142,1
"OTHER_ITEMS",12,9,18225,1
"OTHER_ITEMS",15,12,16392,1
"OTHER_ITEMS",24,12,16426,1
"OTHER_ITEMS",19,13,14704,1
"OTHER_ITEMS",25,9,12471,1
"CANDLES",36,13,15601,1
"OTHER_ITEMS",25,15,13408,1
"OTHER_ITEMS",24,11,14140,1
"OTHER_ITEMS",1,11,18119,1
"OTHER_ITEMS",1,16,17861,1
"OTHER_ITEMS",48,14,14883,1
"OTHER_ITEMS",24,13,14808,1
"OTHER_ITEMS",6,12,15555,1
"OTHER_ITEMS",25,15,13871,1
"OTHER_ITEMS",6,10,15572,1
"DECORATION",24,11,13882,1
"T-LIGHTS",1,11,15877,1
"OTHER_ITEMS",12,10,12474,1
"OTHER_ITEMS",25,10,17354,1
"OTHER_ITEMS",24,13,16133,1
"OTHER_ITEMS",12,9,16341,1
"OTHER_ITEMS",25,15,13451,1
"DECORATION",12,12,13787,1
"OTHER_ITEMS",12,10,15301,1
"OTHER_ITEMS",12,12,15513,1
"DECORATION",1,13,11111,1
"OTHER_ITEMS",6,16,17585,1
"OTHER_ITEMS",48,9,16567,1
"OTHER_ITEMS",12,13,17379,1
"OTHER_ITEMS",1,13,16904,1
"OTHER_ITEMS",36,9,17416,1
"DECORATION",96,14,16746,1
"OTHER_ITEMS",576,9,12754,1
"OTHER_ITEMS",5,12,15701,1
"OTHER_ITEMS",3,17,14971,1
"OTHER_ITEMS",1,19,17841,1
"OTHER_ITEMS",1,12,15863,1
"DECORATION",576,11,17511,1
"OTHER_ITEMS",8,13,16931,1
"OTHER_ITEMS",24,12,15142,1
"OTHER_ITEMS",25,8,13055,1
"GAMES",1,18,14592,1
"OTHER_ITEMS",12,17,16558,1
"OTHER_ITEMS",12,8,13349,1
"DECORATION",10,11,16205,1
"OTHER_ITEMS",24,12,14298,1
"OTHER_ITEMS",36,15,16493,1
"OTHER_ITEMS",48,11,14223,1
"OTHER_ITEMS",25,13,17428,1
"OTHER_ITEMS",5,12,14178,1
"OTHER_ITEMS",12,11,12682,1
"T-LIGHTS",36,16,18171,1
"DECORATION",72,13,14591,1
"OTHER_ITEMS",25,11,12748,1
"OTHER_ITEMS",66,14,13101,1
"OTHER_ITEMS",24,14,17612,1
"OTHER_ITEMS",24,11,13735,1
"OTHER_ITEMS",100,14,12627,1
"OTHER_ITEMS",4,15,14432,1
"OTHER_ITEMS",9,16,17109,1
"OTHER_ITEMS",24,10,16245,1
"OTHER_ITEMS",1,16,12577,1
"OTHER_ITEMS",25,8,14286,1
"OTHER_ITEMS",12,13,12615,1
"OTHER_ITEMS",24,14,15819,1
"OTHER_ITEMS",6,13,14704,1
"OTHER_ITEMS",25,12,13115,1
"OTHER_ITEMS",12,13,13569,1
"OTHER_ITEMS",24,15,13732,1
"DECORATION",6,15,15547,1
"OTHER_ITEMS",36,13,15679,1
"OTHER_ITEMS",24,15,14533,1
"OTHER_ITEMS",72,12,14646,1
"OTHER_ITEMS",1,13,16085,1
"OTHER_ITEMS",12,14,14606,1
"GAMES",12,12,14057,1
"OTHER_ITEMS",17,11,12748,1
"CANDLES",1152,12,13694,1
"OTHER_ITEMS",12,13,18116,1
"OTHER_ITEMS",12,13,13869,1
"OTHER_ITEMS",216,10,16607,1
"OTHER_ITEMS",24,8,13629,1
"DECORATION",24,17,14643,1
"OTHER_ITEMS",2,13,17528,1
"OTHER_ITEMS",12,13,13015,1
"OTHER_ITEMS",12,11,13097,1
"OTHER_ITEMS",15,14,17806,1
"OTHER_ITEMS",4,15,14432,1
"OTHER_ITEMS",1,15,16241,1
"OTHER_ITEMS",2,12,17254,1
"OTHER_ITEMS",12,12,15874,1
"OTHER_ITEMS",50,8,13408,1
"OTHER_ITEMS",12,15,12836,1
"OTHER_ITEMS",24,12,14298,1
"OTHER_ITEMS",6,13,13263,1
"OTHER_ITEMS",25,10,17243,1
"OTHER_ITEMS",12,16,12433,1
"OTHER_ITEMS",6,18,13969,1
"OTHER_ITEMS",12,16,12607,1
"DECORATION",2,12,14527,1
"METAL SIGNS",20,10,13162,1
"OTHER_ITEMS",24,15,13681,1
"OTHER_ITEMS",25,13,13869,1
"OTHER_ITEMS",12,14,15492,1
"DECORATION",24,13,16734,1
"OTHER_ITEMS",24,12,15159,1
"OTHER_ITEMS",4,14,15004,1
"OTHER_ITEMS",2,13,14456,1
"OTHER_ITEMS",12,14,15427,1
"OTHER_ITEMS",12,10,16186,1
"OTHER_ITEMS",48,13,14911,1
"OTHER_ITEMS",12,15,12763,1
"OTHER_ITEMS",25,13,14135,1
"METAL SIGNS",24,15,14232,1
"OTHER_ITEMS",1,12,16744,1
"OTHER_ITEMS",48,11,16133,1
"OTHER_ITEMS",25,12,14132,1
"OTHER_ITEMS",36,12,15022,1
"OTHER_ITEMS",12,12,14178,1
"OTHER_ITEMS",4,14,17758,1
"OTHER_ITEMS",5,14,17634,1
"GAMES",2,11,16960,1
"OTHER_ITEMS",6,14,15701,1
"OTHER_ITEMS",24,16,17651,1
"OTHER_ITEMS",6,16,18069,1
"OTHER_ITEMS",24,17,17360,1
"OTHER_ITEMS",25,13,15485,1
"OTHER_ITEMS",12,11,14321,1
"OTHER_ITEMS",24,14,15831,1
"OTHER_ITEMS",36,11,15860,1
"BAG",2,11,13533,1
"DECORATION",72,13,13717,1
"OTHER_ITEMS",72,17,17530,1
"DECORATION",24,13,15194,1
"OTHER_ITEMS",1,12,12748,1
"OTHER_ITEMS",25,12,13654,1
"OTHER_ITEMS",13,16,11111,1
"OTHER_ITEMS",5,16,13969,1
"OTHER_ITEMS",25,15,13141,1
"OTHER_ITEMS",24,12,14911,1
"OTHER_ITEMS",8,14,16729,1
"OTHER_ITEMS",3,14,17284,1
"OTHER_ITEMS",60,12,12501,1
"OTHER_ITEMS",24,14,14057,1
"OTHER_ITEMS",7,15,11111,1
"OTHER_ITEMS",25,14,16686,1
"OTHER_ITEMS",25,15,15150,1
"OTHER_ITEMS",25,10,15830,1
"DECORATION",36,11,18180,1
"OTHER_ITEMS",1,14,11111,1
"DECORATION",48,9,13050,1
"OTHER_ITEMS",20,12,15570,1
"OTHER_ITEMS",12,12,14662,1
"OTHER_ITEMS",25,14,17612,1
"OTHER_ITEMS",25,10,17315,1
"OTHER_ITEMS",36,14,18221,1
"OTHER_ITEMS",1,12,14583,1
"OTHER_ITEMS",25,16,13309,1
"OTHER_ITEMS",3,14,17920,1
"OTHER_ITEMS",192,17,13694,1
"OTHER_ITEMS",25,11,15919,1
"OTHER_ITEMS",4,9,11111,1
"OTHER_ITEMS",10,16,11111,1
"OTHER_ITEMS",24,16,16131,1
"OTHER_ITEMS",2,16,11111,1
"OTHER_ITEMS",12,10,14911,1
"OTHER_ITEMS",24,9,16379,1
"OTHER_ITEMS",12,10,13588,1
"OTHER_ITEMS",5,13,11111,1
"OTHER_ITEMS",24,12,13004,1
"OTHER_ITEMS",4,12,16474,1
"OTHER_ITEMS",12,8,14286,1
"OTHER_ITEMS",5,17,15514,1
"OTHER_ITEMS",24,12,16076,1
"OTHER_ITEMS",24,12,18082,1
"OTHER_ITEMS",24,15,15867,1
"OTHER_ITEMS",8,12,15752,1
"OTHER_ITEMS",1,12,15901,1
"OTHER_ITEMS",12,11,13089,1
"OTHER_ITEMS",12,14,17405,1
"OTHER_ITEMS",14,17,11111,1
"OTHER_ITEMS",25,13,12935,1
"OTHER_ITEMS",36,9,13924,1
"OTHER_ITEMS",25,15,18079,1
"OTHER_ITEMS",2,11,17073,1
"OTHER_ITEMS",24,11,15785,1
"CAKE CASE",120,10,13819,1
"OTHER_ITEMS",12,15,12867,1
"OTHER_ITEMS",50,15,12748,1
"GAMES",6,12,16657,1
"OTHER_ITEMS",48,12,17002,1
"OTHER_ITEMS",25,9,16700,1
"OTHER_ITEMS",36,13,12847,1
"OTHER_ITEMS",24,10,13000,1
"CANDLES",24,15,12748,1
"OTHER_ITEMS",30,12,17211,1
"OTHER_ITEMS",48,13,16394,1
"OTHER_ITEMS",20,11,14298,1
"OTHER_ITEMS",1,15,11111,1
"OTHER_ITEMS",12,12,15799,1
"OTHER_ITEMS",25,13,15555,1
"OTHER_ITEMS",12,13,16700,1
"OTHER_ITEMS",36,15,13717,1
"OTHER_ITEMS",24,14,16463,1
"OTHER_ITEMS",2,17,11111,1
"OTHER_ITEMS",12,16,17350,1
"OTHER_ITEMS",48,11,16133,1
"T-LIGHT HOLDER",10,13,17841,1
"OTHER_ITEMS",24,11,13081,1
"OTHER_ITEMS",1,12,12748,1
"OTHER_ITEMS",24,14,14057,1
"OTHER_ITEMS",28,13,12681,1
"OTHER_ITEMS",1,11,12748,1
"OTHER_ITEMS",12,13,12877,1
"OTHER_ITEMS",36,12,17412,1
"OTHER_ITEMS",5,16,13467,1
"OTHER_ITEMS",24,17,13851,1
"OTHER_ITEMS",12,13,16743,1
"OTHER_ITEMS",25,16,16600,1
"OTHER_ITEMS",6,14,13208,1
"OTHER_ITEMS",24,10,15529,1
"OTHER_ITEMS",216,11,17940,1
"DECORATION",24,10,17725,1
"OTHER_ITEMS",24,15,13395,1
"OTHER_ITEMS",1,14,17841,1
"OTHER_ITEMS",12,11,16723,1
"OTHER_ITEMS",25,9,17706,1
"OTHER_ITEMS",3,13,14456,1
"OTHER_ITEMS",24,13,16240,1
"OTHER_ITEMS",24,13,12949,1
"OTHER_ITEMS",12,12,13089,1
"OTHER_ITEMS",1,12,17255,1
"GAMES",2,12,14456,1
"OTHER_ITEMS",200,10,15061,1
"OTHER_ITEMS",1,10,18118,1
"OTHER_ITEMS",432,18,17940,1
"OTHER_ITEMS",24,14,16340,1
"OTHER_ITEMS",12,16,16918,1
"OTHER_ITEMS",12,14,13285,1
"OTHER_ITEMS",25,14,13211,1
"OTHER_ITEMS",25,15,13875,1
"OTHER_ITEMS",36,17,13694,1
"OTHER_ITEMS",12,10,13089,1
"OTHER_ITEMS",36,15,14456,1
"OTHER_ITEMS",6,13,17977,1
"OTHER_ITEMS",12,14,15185,1
"OTHER_ITEMS",5,16,15555,1
"OTHER_ITEMS",2,14,17338,1
"OTHER_ITEMS",24,9,12451,1
"OTHER_ITEMS",12,11,17884,1
"OTHER_ITEMS",58,12,15901,1
"OTHER_ITEMS",12,11,15919,1
"OTHER_ITEMS",2,13,14554,1
"OTHER_ITEMS",28,12,12620,1
"OTHER_ITEMS",4,16,18196,1
"OTHER_ITEMS",192,8,13081,1
"DECORATION",36,16,12971,1
"GAMES",1,16,15993,1
"OTHER_ITEMS",6,13,16728,1
"OTHER_ITEMS",24,10,14911,1
"OTHER_ITEMS",12,8,16297,1
"OTHER_ITEMS",5,16,15993,1
"OTHER_ITEMS",2,12,15701,1
"OTHER_ITEMS",12,12,17629,1
"OTHER_ITEMS",25,12,13384,1
"GAMES",20,15,16945,1
"DECORATION",1,15,11111,1
"OTHER_ITEMS",12,17,17997,1
"OTHER_ITEMS",24,9,15114,1
"OTHER_ITEMS",1,16,11111,1
"OTHER_ITEMS",12,10,17447,1
"OTHER_ITEMS",12,11,14099,1
"OTHER_ITEMS",24,12,18260,1
"OTHER_ITEMS",20,8,12688,1
"OTHER_ITEMS",1,11,15529,1
"OTHER_ITEMS",12,11,16316,1
"OTHER_ITEMS",12,14,16224,1
"OTHER_ITEMS",16,11,13700,1
"OTHER_ITEMS",24,14,13055,1
"OTHER_ITEMS",96,16,14646,1
"OTHER_ITEMS",48,10,13000,1
"OTHER_ITEMS",2,12,13184,1
"OTHER_ITEMS",1,13,16984,1
"OTHER_ITEMS",16,11,13268,1
"OTHER_ITEMS",48,17,16098,1
"OTHER_ITEMS",5,11,17841,1
"CAKE STAND",10,13,14911,1
"OTHER_ITEMS",12,14,13050,1
"OTHER_ITEMS",36,11,14298,1
"OTHER_ITEMS",1,12,14449,1
"GAMES",1,16,12748,1
"OTHER_ITEMS",3,12,14502,1
"OTHER_ITEMS",48,15,13176,1
"OTHER_ITEMS",12,9,13949,1
"OTHER_ITEMS",12,13,12867,1
"OTHER_ITEMS",4,16,13859,1
"OTHER_ITEMS",25,10,17686,1
"OTHER_ITEMS",12,13,12748,1
"OTHER_ITEMS",24,15,17434,1
"CANDLES",12,11,15547,1
"OTHER_ITEMS",3,14,16340,1
"OTHER_ITEMS",48,12,16482,1
"DECORATION",6,10,14606,1
"OTHER_ITEMS",24,14,14930,1
"OTHER_ITEMS",3,13,17019,1
"OTHER_ITEMS",24,14,12397,1
"OTHER_ITEMS",48,15,15665,1
"DECORATION",11,14,11111,1
"OTHER_ITEMS",12,9,15858,1
"DECORATION",24,13,15157,1
"OTHER_ITEMS",4,12,13212,1
"OTHER_ITEMS",12,13,13078,1
"OTHER_ITEMS",48,13,13991,1
"OTHER_ITEMS",17,9,11111,1
"OTHER_ITEMS",2,13,14803,1
"OTHER_ITEMS",24,12,13266,1
"OTHER_ITEMS",25,14,14895,1
"DECORATION",1,13,17585,1
"OTHER_ITEMS",12,13,16713,1
"DECORATION",48,15,15392,1
"OTHER_ITEMS",1,17,17459,1
"DECORATION",4,13,17608,1
"OTHER_ITEMS",12,10,15002,1
"OTHER_ITEMS",12,12,13309,1
"OTHER_ITEMS",10,11,14702,1
"BAG",5,16,11111,1
"OTHER_ITEMS",1,15,17841,1
"OTHER_ITEMS",12,13,15601,1
"OTHER_ITEMS",12,16,18069,1
"OTHER_ITEMS",12,10,15601,1
"OTHER_ITEMS",25,12,17841,1
"OTHER_ITEMS",3,20,17530,1
"OTHER_ITEMS",12,12,17860,1
"OTHER_ITEMS",25,17,12739,1
"OTHER_ITEMS",26,9,18053,1
"OTHER_ITEMS",36,13,14591,1
"OTHER_ITEMS",4,16,16921,1
"OTHER_ITEMS",25,10,16188,1
"OTHER_ITEMS",3,16,11111,1
"OTHER_ITEMS",6,15,11111,1
"OTHER_ITEMS",25,14,16045,1
"OTHER_ITEMS",1,17,11111,1
"OTHER_ITEMS",2,13,16898,1
"OTHER_ITEMS",2,18,17921,1
"OTHER_ITEMS",3,14,11111,1
"OTHER_ITEMS",24,13,17888,1
"OTHER_ITEMS",12,9,16607,1
"OTHER_ITEMS",96,15,16380,1
"OTHER_ITEMS",25,15,14293,1
"OTHER_ITEMS",1,15,11111,1
"OTHER_ITEMS",12,14,16729,1
"OTHER_ITEMS",12,10,15752,1
"OTHER_ITEMS",24,15,15513,1
"OTHER_ITEMS",36,11,17651,1
"OTHER_ITEMS",12,10,12423,1
"OTHER_ITEMS",4,16,16049,1
"OTHER_ITEMS",1,10,12754,1
"GAMES",1,15,11111,1
"OTHER_ITEMS",3,15,16549,1
"OTHER_ITEMS",25,11,17511,1
"OTHER_ITEMS",25,13,13309,1
"OTHER_ITEMS",28,13,15044,1
"OTHER_ITEMS",12,10,13418,1
"OTHER_ITEMS",24,14,13157,1
"OTHER_ITEMS",12,15,12748,1
"OTHER_ITEMS",24,8,12567,1
"OTHER_ITEMS",36,11,16936,1
"OTHER_ITEMS",2,17,17337,1
"OTHER_ITEMS",12,10,15039,1
"OTHER_ITEMS",1,13,17126,1
"OTHER_ITEMS",1,13,14178,1
"OTHER_ITEMS",25,8,14762,1
"OTHER_ITEMS",24,16,13269,1
"DECORATION",10,14,16930,1
"OTHER_ITEMS",24,12,12645,1
"OTHER_ITEMS",25,12,15987,1
"CAKE CASE",240,11,14156,1
"OTHER_ITEMS",24,9,15358,1
"OTHER_ITEMS",48,14,15570,1
"OTHER_ITEMS",2,15,17611,1
"OTHER_ITEMS",10,17,17883,1
"OTHER_ITEMS",2,13,17585,1
"OTHER_ITEMS",48,13,13248,1
"OTHER_ITEMS",1,16,11111,1
"OTHER_ITEMS",2,13,16891,1
"OTHER_ITEMS",12,15,17463,1
"OTHER_ITEMS",24,17,15450,1
"OTHER_ITEMS",3,16,17609,1
"OTHER_ITEMS",12,15,16052,1
"OTHER_ITEMS",24,12,17658,1
"OTHER_ITEMS",1,12,14583,1
"OTHER_ITEMS",48,12,14298,1
"OTHER_ITEMS",10,11,12748,1
"OTHER_ITEMS",25,9,15214,1
"OTHER_ITEMS",2,15,11111,1
"OTHER_ITEMS",12,12,13148,1
"T-LIGHT HOLDER",4,16,13263,1
"OTHER_ITEMS",12,9,18245,1
"OTHER_ITEMS",24,10,15594,1
"DECORATION",1,13,14375,1
"OTHER_ITEMS",12,12,18156,1
"OTHER_ITEMS",12,16,13418,1
"T-LIGHT HOLDER",12,13,17379,1
"OTHER_ITEMS",24,12,15673,1
"OTHER_ITEMS",1,15,13755,1
"OTHER_ITEMS",12,10,15910,1
"BAG",8,12,18022,1
"OTHER_ITEMS",24,17,17449,1
"BAG",17,16,11111,1
"OTHER_ITEMS",36,13,16841,1
"OTHER_ITEMS",12,14,12757,1
"OTHER_ITEMS",2,9,11111,1
"OTHER_ITEMS",25,16,17783,1
"CANDLES",16,11,13268,1
"OTHER_ITEMS",12,10,12428,1
"OTHER_ITEMS",24,12,12720,1
"OTHER_ITEMS",108,13,17888,1
"OTHER_ITEMS",20,12,17346,1
"OTHER_ITEMS",12,15,12626,1
"GAMES",5,10,11111,1
"OTHER_ITEMS",25,13,16722,1
"OTHER_ITEMS",12,14,12474,1
"OTHER_ITEMS",12,9,11111,1
"OTHER_ITEMS",25,19,13077,1
"OTHER_ITEMS",12,14,13173,1
"OTHER_ITEMS",36,11,14321,1
"DECORATION",1,11,14159,1
"OTHER_ITEMS",24,16,16566,1
"OTHER_ITEMS",2,15,17337,1
"OTHER_ITEMS",48,12,15841,1
"OTHER_ITEMS",50,10,17966,1
"OTHER_ITEMS",7,15,11111,1
"OTHER_ITEMS",1,12,14071,1
"DECORATION",3,13,12556,1
"OTHER_ITEMS",24,8,14286,1
"METAL SIGNS",20,16,13564,1
"DECORATION",5,16,15041,1
"OTHER_ITEMS",24,14,17672,1
"CANDLES",12,13,16885,1
"CAKE CASE",600,10,16684,1
"OTHER_ITEMS",100,14,14911,1
"OTHER_ITEMS",12,11,17730,1
"OTHER_ITEMS",3,12,17841,1
"OTHER_ITEMS",2,14,17218,1
"OTHER_ITEMS",25,13,16607,1
"OTHER_ITEMS",24,14,15106,1
"NO VIEW",56,11,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",3,14,11111,0
"NO VIEW",23,14,11111,0
"NO VIEW",19,14,11111,0
"NO VIEW",20,12,11111,0
"NO VIEW",15,12,11111,0
"NO VIEW",57,15,11111,0
"NO VIEW",110,15,11111,0
"NO VIEW",70,15,11111,0
"NO VIEW",12,11,17062,0
"NO VIEW",1,12,12748,0
"NO VIEW",1,14,12647,0
"NO VIEW",5,12,11111,0
"NO VIEW",12,13,15882,0
"NO VIEW",120,16,11111,0
"NO VIEW",7,17,11111,0
"NO VIEW",10,17,11111,0
"NO VIEW",13,17,11111,0
"NO VIEW",1,17,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",2,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",2,11,11111,0
"NO VIEW",5,11,11111,0
"NO VIEW",2,11,11111,0
"NO VIEW",3,11,11111,0
"NO VIEW",3,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",3,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",3,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",3,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",2,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",2,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",1,11,11111,0
"NO VIEW",30,15,11111,0
"NO VIEW",12,13,12748,0
"NO VIEW",12,13,12748,0
"NO VIEW",1,18,11111,0
"NO VIEW",1,18,11111,0
"NO VIEW",1,18,11111,0
"NO VIEW",1,18,11111,0
"NO VIEW",2,18,11111,0
"NO VIEW",1,18,11111,0
"NO VIEW",1,18,11111,0
"NO VIEW",10,11,11111,0
"NO VIEW",144,12,11111,0
"NO VIEW",34,13,11111,0
"NO VIEW",8,13,11111,0
"NO VIEW",7,13,11111,0
"NO VIEW",30,13,11111,0
"NO VIEW",27,13,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",46,15,11111,0
"NO VIEW",79,15,11111,0
"NO VIEW",10,15,11111,0
"NO VIEW",84,15,11111,0
"NO VIEW",3,15,11111,0
"NO VIEW",3,15,11111,0
"NO VIEW",2,15,11111,0
"NO VIEW",2,15,11111,0
"NO VIEW",2,15,11111,0
"NO VIEW",2,15,11111,0
"NO VIEW",2,15,11111,0
"NO VIEW",2,15,11111,0
"NO VIEW",9,15,11111,0
"NO VIEW",2,15,11111,0
"NO VIEW",1,15,11111,0
"NO VIEW",1,15,11111,0
"NO VIEW",1,15,11111,0
"NO VIEW",288,17,11111,0
"NO VIEW",25,12,11111,0
"NO VIEW",30,14,11111,0
"NO VIEW",2,16,11111,0
"NO VIEW",1,16,11111,0
"NO VIEW",2,10,17894,0
"NO VIEW",4,12,17194,0
"NO VIEW",460,14,11111,0
"NO VIEW",20,15,11111,0
"NO VIEW",48,13,17692,0
"NO VIEW",4,14,16560,0
"NO VIEW",12,13,11111,0
"NO VIEW",752,10,11111,0
"NO VIEW",36,10,11111,0
"NO VIEW",8,12,11111,0
"NO VIEW",1,12,11111,0
"NO VIEW",1,12,11111,0
"NO VIEW",1,12,11111,0
"NO VIEW",53,14,11111,0
"NO VIEW",1,15,11111,0
"NO VIEW",30,15,11111,0
"NO VIEW",1,15,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",2,14,11111,0
"NO VIEW",2,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",2,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",2,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",2,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",2,14,11111,0
"NO VIEW",3,14,11111,0
"NO VIEW",2,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",2,14,11111,0
"NO VIEW",2,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",6,14,11111,0
"NO VIEW",5,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",3,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",5,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",4,14,11111,0
"NO VIEW",2,14,11111,0
"NO VIEW",2,14,11111,0
"NO VIEW",2,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",7,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",2,14,11111,0
"NO VIEW",3,14,11111,0
"NO VIEW",3,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",18,16,18116,0
"NO VIEW",5,10,11111,0
"NO VIEW",2,10,11111,0
"NO VIEW",30,11,11111,0
"NO VIEW",2,12,11111,0
"NO VIEW",35,17,11111,0
"NO VIEW",144,16,11111,0
"NO VIEW",26,16,11111,0
"NO VIEW",40,16,11111,0
"NO VIEW",12,16,11111,0
"NO VIEW",1,16,11111,0
"NO VIEW",1,9,11111,0
"NO VIEW",1,9,11111,0
"NO VIEW",1,9,11111,0
"NO VIEW",1,9,11111,0
"NO VIEW",1000,9,11111,0
"NO VIEW",2,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",1,14,11111,0
"NO VIEW",1,15,11111,0
"NO VIEW",1,15,15107,0
"NO VIEW",12,13,18118,0
"NO VIEW",10,11,16904,0
"NO VIEW",8,18,11111,0
